71327	14662 7420 7922 2210 5189 7922 21436 6548 17076 24642 11412 21947 17376 19755 14631 19841 15990 10928 24721 11702 19179 11412 4059 17257
28004	14662 7420 400 763 19179 3244 18408 11702 11100 22581 5192 15918 12799 11702 24839 3151 16146 10524 9039 17257
50362	1108 21153 15534 2355 24642 22607 763 14621 16673 10928 5426 23549 14621 16673 10928 17108 5763 17257
4651	15534 14909 11702 14631 478 5189 14631 9950 3204 9924 13871 18979 4199 17257
20385	5722 22855 24642 4490 9104 2104 10359 7922 23751 23256 14087 17257
64350	15534 2349 24642 20169 763 7922 21334 4632 22915 12139 11733 7922 5934 17257
22161	12212 22855 24642 808 13795 1844 7922 24572 17257
27247	20675 7922 1763 23822 2667 7922 632 23424 12647 12640 14978 763 16329 12640 2355 7420 9162 12640 9924 1154 17257
41781	16455 19115 13933 21153 2382 14227 7922 10849 14736 22051 1205 20251 2104 19179 14451 22800 23424 22051 3633 17257
11131	15534 7114 16335 10928 15011 22915 22068 17376 11702 7922 5949 17257
29699	5722 5936 19209 2532 12462 4601 11702 10812 7922 944 12328 19841 1839 23424 7922 15309 13347 23723 17257
45057	2382 5936 3053 2977 17229 11702 7513 18743 17257
68089	2382 23549 11173 10928 12758 20456 20848 7922 23335 20097 9039 9685 17072 3107 24293 23997 10710 17257
4965	11173 10928 9169 2158 14631 12762 5950 13584 2205 5712 11291 10928 14227 23412 15730 2158 1736 9039 8639 7922 466 1684 17257
28973	2382 16335 7922 5992 8938 15212 2355 7922 11005 19898 23424 7922 23124 22581 18957 13933 17257
45429	2382 14227 10928 9204 13110 8578 17257
5028	9880 10928 10812 7922 5992 12328 19841 16146 5189 10928 5936 22489 15006 1844 24642 9950 17257
13876	18342 10928 14183 11702 18957 15284 13933 763 14631 944 5189 7420 22188 22271 17376 17257
11972	15534 2355 19775 7922 944 1684 14256 7922 944 7744 17257
28119	5722 2355 17121 23621 17559 16979 20689 763 19179 17967 7551 17257
21577	9880 10928 10812 19179 4632 11702 16981 14631 5192 14126 17257
11067	15534 2355 24642 22231 21120 8936 7447 23549 4199 15297 17257
23754	9880 7922 16624 12328 15905 1702 15594 8639 24642 20605 23424 7922 20162 16571 5189 10928 5936 22489 12263 24642 17434 17257
5192	20675 23549 14621 5936 10928 9362 7922 1972 37 16715 15263 763 7922 12968 17257
4598	2382 5936 10928 19874 19755 1486 17257
12427	5381 24607 11702 18325 763 12431 14256 15492 9230 23549 807 5465 17257
66741	12212 2355 13249 763 4092 23549 17432 23359 3610 14256 6651 16920 17257
67	15660 12139 6676 7922 2672 7240 12640 14621 5936 12139 14333 24642 15284 23424 24642 944 14256 2124 13933 17257
388	14662 3912 23781 23927 7922 7648 18186 17257 15660 5712 12640 22915 17257
33417	14662 7420 13444 11702 9169 763 4936 12743 17257 2382 4734 7420 19547 13038 17257
18746	2382 5936 12139 19841 763 7922 24828 13249 15918 7922 16571 1844 18994 22707 2355 176 763 13249 11702 7922 21242 17257
64501	414 13301 8936 21162 6343 10393 2124 8936 7447 17257
5065	13689 17156 10534 18733 21153 15534 2355 7420 12640 19827 12370 7420 10311 17076 12640 23549 14621 22855 7420 11139 17257
27886	15534 2349 24642 7806 9924 20169 14256 23529 20456 22610 10710 11251 23549 10331 6343 17257
18579	2382 22855 20103 2158 23723 23424 7755 24344 10393 14631 8936 7447 17257
6598	13634 21162 1729 23847 763 9169 12640 2477 13589 23042 12640 18449 17257
67850	14662 7420 23259 763 19179 14657 11702 2710 7922 14329 1844 19813 17257
24643	21711 5131 12079 2382 4196 13976 2349 7783 17257
57630	14662 7420 20224 11702 9169 8936 21162 4724 13607 24642 4936 14126 9169 10864 2284 15918 14631 12328 9924 17076 14631 8936 21162 10102 1489 17257
55191	4182 23758 10102 13824 14660 17011 12640 2355 7420 17559 20527 18782 11702 11628 9924 10211 7922 16375 9241 1844 24642 5992 17257
33738	414 7420 18395 15149 11702 14609 2124 8936 7447 7104 3516 763 7922 17825 8936 21162 17257
37357	2382 4734 24642 10528 15284 19547 13038 17257
9746	2382 15228 2355 7420 11702 13258 14631 5306 21162 9192 17257
45507	14662 7420 10387 11702 9648 5306 21162 10102 5064 23549 16598 376 763 14631 13932 17257
16018	15534 24642 24642 24173 23549 16689 23424 7922 1972 13268 7922 12677 18719 13110 17257
39746	2382 5936 12139 20854 9169 7922 21947 763 7922 15750 17257
21430	9880 10928 17992 22707 23424 14631 21334 23529 20456 22610 10710 19755 14631 21334 4632 16146 5189 10928 10957 17108 12784 17257
120	10566 2306 5272 4117 12537 20456 3135 10710 21153 22051 11384 5773 12338 18992 10753 13299 17076 24642 14600 4169 14662 7420 17893 17257
14175	5722 16335 10928 2321 21694 24642 4274 23424 24642 5137 17257
11801	2382 22855 23723 18395 17376 17072 7922 18513 20130 17257
6950	14662 7420 7922 5226 7086 11702 19874 19179 10615 13110 11702 9169 2158 7922 8936 21162 11291 15128 22489 9590 7922 23751 37 17257
48425	2382 2349 24642 14903 8518 2158 22915 2553 13674 17257
51755	2382 14227 10928 9590 14631 14858 15284 17257
18222	14662 19807 21961 11291 1844 10506 13303 12640 24642 10698 1702 2487 24642 17825 1702 17257
63166	8789 7922 15779 1501 4189 3710 11702 18957 13933 8639 3230 12640 14227 10928 5936 13933 14256 14631 5426 17257
21926	15534 2355 7922 8779 23424 5466 763 5830 4199 14256 7922 8236 19115 17257
12975	1049 763 12476 22807 23005 9234 1641 17257
64355	9880 7922 23124 9154 2512 20485 14256 7922 17156 6321 7310 763 13146 24711 17257
35560	5722 24642 4726 17041 763 8936 23549 5306 21162 1549 17257
20803	9880 10928 13685 7922 5941 6664 17072 24642 808 10928 3121 5426 17257
14136	2382 22855 7922 5402 14995 955 24828 2464 1712 14609 15931 17257
5200	5722 5936 10438 20457 4243 7420 2355 7922 18950 9924 16979 1844 7922 12328 17257
13238	2382 11702 18997 13680 15284 763 5192 11052 7225 18528 19807 15284 11702 24642 5136 17257
20863	2382 5936 10928 2512 18186 15284 11291 13066 16832 1844 7922 23493 6856 19841 17257
73518	15534 4734 19547 24642 22144 14690 763 5306 21162 4339 15160 16737 23715 12079 17257
13847	18342 10928 18325 11990 10531 11990 9924 11990 22353 20456 20194 10710 11990 763 14631 944 23997 17257
29633	14662 24642 12834 22854 7089 20857 23806 1844 13481 11702 12052 17257
6363	7645 2567 3171 12079 4687 2349 22707 5226 14258 21020 14256 22915 11702 6683 13584 10331 11702 23723 17257
48414	9880 14631 5992 12408 11628 14631 16624 12408 763 22051 13589 20028 17257
21807	15534 2355 24642 4473 14940 763 10072 7922 16947 20719 20374 11752 17257
50211	15513 2111 5189 10928 11497 14361 1844 8748 17257
58563	18342 10928 14183 11702 18957 7922 5192 5137 8639 7922 3023 17257
63821	2382 22855 24642 17439 19874 7979 14256 7922 18996 11291 2355 3307 3475 23723 9039 17257
50407	2382 14227 10928 9169 7922 8936 21162 14126 763 7922 12408 11291 22855 22489 10529 19179 198 13249 10864 17257
55562	15660 18120 6251 2280 19341 18058 9850 1696 12640 14227 10928 18325 18120 763 24642 14407 12338 17257
8170	2382 16335 10928 24520 7922 21116 22915 24642 15021 4620 2355 6950 17257
50040	6921 763 13347 1501 21153 14662 1736 19179 9178 17257
8637	12212 16335 10928 8896 22707 24828 11291 10928 14183 11702 19547 2776 172 17257
11792	21293 4724 3850 6434 19965 2474 5936 1306 16979 18325 11848 5306 17257
35892	15534 2355 24642 22231 21120 19179 12416 8534 11780 20456 9862 10710 23549 19179 14598 17257
39100	2382 15350 22855 5941 4865 15521 13258 17257
27320	9880 10928 19874 7922 11965 343 15485 23424 9473 6325 176 763 7467 3600 17257
36420	16725 10928 15549 11702 9169 13933 22915 24293 7002 23424 24642 23483 17257
25101	15534 5510 16335 10928 16033 21694 8639 10928 6669 15528 15002 12993 17257
37533	15534 5936 10928 14183 11702 21264 15002 1844 24642 19164 20456 10534 24840 9574 10710 17257
63921	14662 22503 7922 14995 10837 19775 19179 18186 17257
11352	24640 6664 8779 19350 11910 20428 17257
18409	7360 22068 1844 21243 17257
26553	14662 13193 7922 22231 21120 22503 16519 14903 23424 19179 15053 808 13268 21880 14903 23424 19179 10949 23723 17257
18194	14662 7420 23259 11702 19188 17376 1844 19179 19841 19827 10928 14227 16031 1306 11702 24500 24642 9843 17257
53801	5722 2355 7420 5226 11702 11232 17376 11702 11628 7922 15750 17257
8898	414 24642 4643 11382 14652 11702 21688 21532 12431 17257
15859	4741 10705 4476 14557 3704 23276 3445 23352 11894 5254 2168 17257
49646	15534 14909 22915 7922 760 15486 13066 22489 16947 20277 21694 14660 17257
22830	10928 7297 22188 22051 2206 17076 17234 14631 15750 4169 2382 16335 10928 1020 24642 1292 17257
30598	24178 11702 19812 14283 12640 16991 10102 15926 6506 17960 22855 16979 5889 11702 2104 8782 6195 4169 5722 2355 11291 17257
47484	752 22972 23424 13301 17376 11702 20613 19380 17076 1065 17257
61438	15663 16598 13584 7922 13278 8896 12937 2349 13193 16689 15870 24787 8791 1844 24828 17257
71549	9880 6084 4474 19547 12262 763 24156 23424 19030 8935 17257
57544	9880 10928 2121 1972 23424 7922 15750 11702 7922 4726 15750 17257
58574	4182 24642 1065 12640 2474 2355 24642 5325 12472 16838 24839 18559 763 1306 19128 3307 3475 22051 9710 17257
16771	2399 13193 1438 20169 21694 22915 7922 23038 8445 5803 20033 24642 18732 763 17992 17076 7922 366 17257
7689	2382 10311 22330 14227 18325 3171 23185 7922 12651 21116 23822 17257
13086	2382 11702 23298 17072 1495 22915 6679 17076 5992 11702 9597 17257
33321	11173 10928 14166 11301 14631 19023 17406 7104 1438 23422 3867 17257
46249	2382 2349 3053 17904 8458 17257
7345	15534 3636 12640 14108 23549 23422 18937 18922 1972 15933 20456 23549 14621 10710 17257
36962	15660 12139 17992 7922 21334 1763 11702 21334 4632 23549 17197 15353 7420 12640 2355 13193 1438 5192 9924 19871 17257
46560	414 24642 19101 18449 1438 19871 5189 12139 18957 7922 4382 5192 5137 17257
48431	18342 10928 14183 11702 18957 14420 22915 13301 17376 11702 5992 17257
33332	2399 15528 24828 8775 10102 780 17257
21721	5722 5936 22707 12292 16979 2104 19179 17679 22328 763 16947 22240 14851 17257
4136	18342 21334 4632 17406 22804 14652 11702 17323 3029 17257
5727	14662 13193 7922 24060 23424 24401 6252 7485 24727 20456 17024 10710 12640 13332 2553 5553 10090 3174 17257
16419	4182 7922 18513 12640 4687 2355 24642 21576 8693 17257
11781	2382 11702 4473 15861 14631 24151 17257
11664	9880 10928 23354 14631 24635 23335 478 23822 11702 7922 22165 22267 17257
10892	10928 2104 7922 1972 17072 6030 12640 4687 14909 11702 6030 22915 10928 19874 11702 24642 14595 10387 14595 6728 14087 17257
14024	2382 14227 10928 1020 14631 22051 2783 17257
8348	13671 4122 21153 14662 7922 7534 23941 22191 20456 14797 10710 19775 7922 18513 17257
13616	15534 2355 24642 4473 10668 11702 21607 17376 17076 5213 23549 18184 19291 17257
73007	2382 11702 2958 24590 23549 14361 7922 12251 6204 17257
24336	2382 22855 7420 11139 22915 24642 14407 15323 2355 23355 14256 20489 808 16794 17257
24221	8789 13193 13665 11990 19804 17312 11990 17257
39703	3265 13933 14256 23147 9924 7577 262 17257
43287	14718 21032 12079 2382 56 2355 2593 56 17257
44426	2382 14227 10928 11628 19179 15323 17257
46975	15534 2355 24642 4473 10668 11702 1020 1844 5992 3600 17076 12121 17257
8677	24635 9130 5954 12638 18906 17257
72705	1681 7922 9241 13110 12640 14621 16673 16335 10928 19874 10835 763 17257
58966	9880 7922 10986 18692 1684 19547 15546 17076 19179 24336 17257
40101	15534 10102 24642 672 17877 12640 3246 12640 11131 15480 1844 1736 18464 18528 17257
2673	8726 12640 8099 12640 7225 999 1844 1486 1844 1763 23639 4632 17257
14998	9926 24144 5192 12461 11702 17159 15284 17257
43931	14662 7420 23259 11702 9286 13841 23725 3335 17257
11561	9880 14631 17549 23422 21947 7922 14609 22188 11301 11702 15594 17257
21151	23570 23549 22503 7922 15750 21008 12079 2382 11702 24520 17762 14256 3009 8308 15284 17257
18655	5722 14227 7420 19547 7922 8548 7086 11702 11628 3600 14771 13281 17257
1227	15534 10102 24642 22231 21120 7922 122 19841 23549 7922 5954 19841 17257
30513	11173 10928 9850 21694 24642 1684 14087 23424 24642 17376 3053 20130 11291 14196 22022 24828 1844 14631 3865 19841 17257
836	15534 2349 22707 3035 23424 11990 20660 22353 11990 3867 17257
24489	20848 19179 3244 18408 12640 16335 10928 20215 18449 24642 16263 24642 2047 17257
12273	2382 14227 10928 2988 7922 23983 18322 23424 14631 8936 18528 17076 6207 10566 17257
12482	14662 7420 17559 20224 11702 11628 7922 19115 22915 24642 4770 3053 2355 1844 7922 20869 9924 19179 14893 17257
4475	2399 12139 20224 2158 5553 17072 24642 6750 8426 3349 1844 21133 9924 7922 19243 17779 17257
30899	15534 11702 5936 17072 9685 12408 10102 1763 17257
20884	2382 5936 12139 13795 21694 22503 7922 15750 20666 17076 19179 19898 17257 11366 22271 13932 1098 17257
36951	13725 18992 24642 5276 7117 5192 297 636 24461 1391 17257
32170	15534 14909 11702 10791 19841 22569 17041 22915 12139 2104 7922 17176 9843 17257
16755	752 22972 23424 5941 6664 17072 13507 1972 17257
71869	10928 2104 7922 5992 2011 12408 11291 22855 944 1844 9597 12640 23549 140 3002 1844 23422 13303 4169 15534 17480 5936 10928 14183 11702 18957 17257
4159	15534 2349 24642 5192 2013 23424 7922 1501 13268 7922 2672 7240 17257
22702	414 19179 3171 13110 10529 1438 20857 12640 23639 21826 12983 22569 3171 5417 17257
2886	2382 5936 10928 20604 1844 7857 8839 17072 14631 20087 23424 13910 17257
9451	2382 2349 1292 17076 270 16536 8053 13038 17257
3464	2382 5936 13006 9106 11139 23549 22915 2349 10438 176 17257
39720	2382 14227 10928 16981 22144 17041 12640 10359 8639 21758 1881 24711 12640 14256 20489 11497 20665 5773 13082 17257
2329	11193 7637 116 23241 21153 15534 2355 7420 12640 23549 4687 24186 5936 10928 18325 11702 18442 7420 17257
5115	2382 11702 15011 10012 23424 23600 23751 20480 4199 1844 10566 17257
43894	11173 10928 9169 2158 7922 17176 2921 14660 9241 13110 9924 18402 17376 23185 23751 17424 3023 11251 17257
3304	15534 717 2349 13193 763 7364 11702 24275 7922 16703 18641 376 17376 17257
20304	14662 13193 1438 11990 2519 11990 22419 18603 11291 1718 17877 11496 17257
27157	2382 14227 7922 12328 19341 7922 5746 14660 37 763 7922 478 19841 3475 763 7922 14797 17257
50196	18342 12139 14183 11702 9169 13933 14256 24828 459 22767 17257
12344	2382 11702 8138 5136 20837 21938 17257
16171	1763 19620 4684 23549 4195 9011 17257
64365	414 7922 24160 24839 19196 24151 23892 13047 8936 15297 17257
70057	20675 20456 5189 10710 10928 16335 3343 10339 1844 20456 17234 10710 14903 11702 21353 15024 17426 17257
54527	5722 5936 1306 1020 1844 11548 20130 18593 3475 20666 22503 14903 17257
10013	414 1665 10102 22800 16883 14068 20217 1413 11702 24642 12466 11291 7420 2355 14346 17230 6426 17257
39916	4741 14631 21723 10102 944 22918 14020 14631 15284 14256 7922 11005 5192 5137 17257
36902	15534 2355 7922 11990 20783 15486 11990 17257
43504	15534 2355 24642 4473 10668 11702 14559 10333 8693 14256 7922 808 2980 17257
8089	15534 2355 19179 11990 6776 12087 11990 17257
21620	15534 23124 19209 19341 8842 13660 20456 10359 8639 24679 7225 16369 10710 763 4936 15551 17257
54633	15534 16793 21832 17076 22503 23751 8693 3600 23549 17234 15730 8639 3174 8639 16770 8782 2355 15546 11301 17257
21880	9880 10928 14361 14631 18186 19115 19755 7922 494 17257
15007	9880 16998 17654 7922 18330 4180 23424 6287 23549 3029 17257
1587	14150 13299 12640 15306 808 3053 18912 21153 5722 12370 7420 12000 4408 2921 1844 7922 16519 12582 17257
26539	5722 2355 24642 23214 14597 13584 24642 9330 23549 18696 23424 7922 15002 23042 17257
14344	9880 10928 9169 7922 20680 9039 17151 13110 23351 7922 4186 9039 17151 13110 17257
9062	14662 13193 1438 9985 1844 18994 7420 2355 6840 11702 21047 18641 1549 14256 7922 13110 8639 5553 11702 11990 17424 23549 16979 14660 11990 17257
5084	5492 12328 763 3462 24828 22915 6679 7002 24642 17156 17257
3567	9880 10928 21607 17376 14256 14660 15918 20103 7922 13110 20367 17064 5773 24340 17257
66238	11400 2325 1844 24642 5992 21153 12695 10928 19874 5192 9370 17257 12695 10928 2104 11702 9169 20304 11489 17110 17257
56226	15534 2355 24642 9309 5536 23424 13301 17376 17076 12121 11702 24642 15528 17257
46119	19983 11702 9169 763 4561 9850 11291 12370 13462 4189 24721 15594 11702 24642 11403 17257
15866	9880 10928 19874 7922 7839 14771 3305 14631 24336 17257
49387	14662 14631 9241 20136 5189 14631 11335 14736 2355 23751 20277 17257
10898	15534 4734 10928 11865 11301 14256 15918 7740 7949 14631 9241 17257
20747	21798 20740 11702 12968 14631 8236 19115 12640 14227 10928 10660 24642 14801 23424 21046 17257
26374	414 23723 14183 11702 9169 15284 5192 14256 1338 15284 1844 10566 17257
4903	24827 20217 19810 23549 11857 7922 1972 17257
45706	18342 11990 2001 16491 11990 8936 21162 2344 5889 14256 8936 18528 17257
25177	9880 4457 8236 15284 19547 7979 11702 6543 22975 14087 22915 3516 763 13507 1972 17257
58335	12695 1486 2725 1844 5950 20680 2553 18994 13616 24642 807 11335 24642 14407 22807 8639 24642 807 17257
58606	5722 4734 10928 16979 11628 7922 18513 763 3307 3475 12713 22800 17257
15396	20848 19179 21944 4687 2349 376 3278 23424 7517 8023 1844 5992 23549 1844 18033 17257
24179	2399 13193 18513 18732 11291 13209 5950 23424 16770 4887 11702 4756 17257
6749	660 5147 11702 8936 11184 16520 11990 20254 14343 11990 9924 11990 8089 14343 11990 17257
3941	15534 11702 5936 22915 9195 17808 22068 12139 17376 17257
33841	12212 5936 12408 11634 13795 17825 17257
5792	8990 4632 13933 21153 2399 15449 23424 5417 13038 4726 3475 3062 17257
8410	2382 10600 18291 22330 7232 9924 22800 14621 11990 8976 11990 7922 12408 10868 2355 17257
8056	5722 2355 24642 11628 6779 4726 17076 24642 24590 6779 23424 7922 808 17257
58571	4741 24642 1057 17108 5763 17376 14771 7922 9274 17257
9921	2399 1972 14660 16149 21190 7922 10692 763 22503 7922 15750 17257
27443	20675 11702 21264 1486 1844 19179 24223 20130 17257 21639 763 7922 3829 3053 12640 18325 7513 18294 12640 9924 4867 18473 17257
57075	14662 13193 1438 10692 11702 16979 12922 14631 3023 11251 2205 10928 2624 17257
16769	20675 7922 944 17739 6422 11301 23424 7922 4195 12640 2355 7420 24642 15877 5137 17257
24542	15534 2355 24642 22231 21120 9162 23549 18633 18950 16149 17257
52087	14804 20824 23424 12408 23995 11702 2304 763 13294 5192 5137 17257
70804	15660 24642 10333 15284 2355 4339 14858 22804 12640 5936 24642 9234 2921 17121 19620 5192 17108 14652 17257
47383	2382 11702 11643 11990 9807 11990 2248 8639 7922 21033 12987 12638 7222 17257
47918	414 16522 14631 21334 4632 9187 1844 24642 11025 8346 14533 1844 24642 12457 5567 17257
1766	6162 23549 4887 2104 19444 12640 4189 4687 2355 7922 8693 17257
11219	2382 16335 10928 18325 24642 13618 24448 17257
41907	14662 808 15002 2011 20527 14256 6212 3475 459 20147 17257
3717	14662 4199 19113 20215 24642 16774 23424 7125 23549 10713 17257
39242	5722 2349 22707 18732 24839 20689 763 21832 20175 11301 17257
925	23587 7922 8119 21153 11173 10928 13795 8639 13879 23715 3244 18408 12640 9924 6082 17257
16471	2382 5936 10928 12343 9924 17380 6810 17076 24149 11091 19755 11571 22419 9924 4867 4936 22419 7468 17257
4914	20675 16335 10928 10812 7922 11990 8018 23424 8936 11990 13584 14631 12328 17257
12298	10566 10102 11280 22051 2783 12328 19332 21153 20675 16404 23422 7513 24594 23424 11990 12792 17376 11990 19547 18559 17257
55088	115 12397 11702 19547 5136 5398 10438 2349 21694 11702 10716 12079 14662 7420 22593 17257
73439	5722 2355 24642 9316 37 9590 3475 21302 37 17257
41690	414 24642 1789 23424 7922 6251 10393 15024 17426 8290 23424 24642 23493 4934 12677 17257
1238	4741 10928 14183 11702 9169 16477 14256 15158 8078 17041 17257
71118	14662 7420 5846 11702 9169 7755 561 17041 763 19179 7700 8639 7922 11613 17467 17257
24418	5722 2355 7922 18199 19179 20374 17476 7922 15486 2355 7922 17118 14256 24642 18410 880 10102 9843 7591 17257
73028	13753 1763 23549 14415 2921 5170 5417 21153 14662 1736 14101 7922 6866 22141 15284 17257
26557	9880 19179 14657 2104 20367 8936 17458 17076 4726 8936 15297 4484 17257
39086	2382 16335 14631 2144 17654 15594 17376 4169 18342 10928 14183 11702 18528 7420 17257
41918	22224 16746 21607 13584 11937 9234 2921 23424 2124 15284 4169 15534 18654 8639 11990 11691 11990 17257
10273	15534 5192 13748 8131 2355 3504 10419 11702 17257
7322	2382 22855 7922 1763 14346 19319 20857 15594 17257 15660 13193 13066 16979 19179 8445 11850 12640 16335 10928 7297 13795 17072 7922 12243 4632 17257
13666	9880 7922 12689 18692 1684 19547 24309 17076 20367 10944 22851 23995 17257
21176	2382 13114 22855 7420 15011 11702 2104 22271 8936 3721 17257
62005	414 13249 1844 16092 1764 8639 11990 15284 11990 763 5192 11052 17257
37047	9880 10928 14166 11301 5950 7197 19841 22015 17257
51852	2382 11702 7408 11990 660 11411 3191 11990 23549 11990 660 11411 21612 11990 23867 1844 808 19841 17257
18766	2382 22855 24642 15019 12263 14621 16673 11702 15861 5404 23995 17257
49930	15534 14909 11702 14631 18391 808 1844 24642 12311 7225 19807 10124 17257
67277	22051 22560 20988 11702 16979 19547 18223 763 4186 1641 19350 12640 16335 10928 18402 7420 20609 23422 3475 7922 478 19841 17257
26714	2382 11702 9169 763 516 10102 9850 17257
22814	21032 763 7922 15750 18994 2355 16979 13516 4474 17257
49297	15534 22855 7420 8147 5189 7922 21038 23572 763 7922 11990 20446 11990 17076 2124 21116 17257
57201	9880 10928 10660 23359 763 3850 5136 11634 17257
64268	2382 14227 10928 919 17878 11587 763 808 12431 17257
5104	11173 10928 21264 14631 5426 12408 5712 10928 14227 2512 22141 5192 17257
26579	2382 22855 20939 10102 14254 19360 1844 18979 22569 3170 890 9811 10393 12539 19347 2285 17257
24496	15534 2355 24642 22231 21120 11990 7850 18062 11990 23549 11990 7850 18062 17072 22949 15933 11990 4474 17257
18613	10928 3322 6885 23723 8936 21162 23549 11857 7922 16375 23723 4169 15534 15729 16335 10928 5936 1736 1844 17257
2550	5722 2355 2896 5398 14621 11446 22330 14183 11702 21607 17376 11990 1844 1736 501 11990 17257
12240	15534 10102 24642 10692 2474 2189 21137 7321 11857 20527 23549 20527 15053 4116 24642 1641 17257
64521	14662 24828 20456 17076 6664 23424 9277 12640 23422 19115 9924 478 10710 13519 19755 19841 763 1972 22280 17257
1412	14662 12677 13560 23927 7922 5226 18186 17257
64762	15534 2355 24642 22231 21120 21576 23549 1045 21216 17257
37154	15534 2355 24642 13385 763 7922 17487 11990 10534 21032 11990 5192 1844 24642 15528 17257
21682	9880 10928 1020 1844 24642 4770 3053 16408 24642 808 12260 17257
25074	2382 11702 18997 20367 2285 1844 13397 20374 11752 17257
39782	15534 2355 7922 4473 10668 11702 15011 16832 17376 17076 4684 11702 12121 17257
56111	2399 9241 11215 1844 22707 23483 20456 1844 1065 10710 20854 23249 763 13299 23213 13584 7922 20217 17257
71455	2382 5936 8938 16624 18184 23995 1844 12121 11139 17257
22829	5722 4734 12139 16979 3710 11702 17992 7922 6366 8445 10102 23529 20456 22610 10710 22915 20204 17698 17257
15430	15534 2355 7922 13114 7551 17257
62405	2382 5936 10928 6669 19255 23424 12677 2589 19920 17257
4829	23478 11702 3865 14361 6846 21153 5722 22855 7420 15011 22149 24100 11702 1846 17376 12640 16146 13584 24642 14407 12328 17257
49758	4182 18994 6258 4887 16335 23723 1020 11702 11100 15024 17426 5192 14771 17234 7922 19115 1844 12121 17257
9139	12212 11702 21264 17072 13347 14283 17257
13446	2382 7900 2355 7420 21190 11702 15011 11301 7922 13110 23863 12017 17257
12986	15534 2355 5254 11702 10840 12382 17257
69815	18342 14108 6504 5417 1764 8639 17807 763 5192 11052 17257
28127	15534 2355 10387 11702 12651 763 19179 15356 12328 14361 17257
5513	15534 2355 24642 20363 1877 14256 7922 5209 17076 7922 176 9241 3911 17257
44817	5577 4632 5417 5950 13584 2205 9924 10664 4116 24642 9039 17257
23822	20675 10928 24590 19179 14880 808 12640 5936 10928 2104 11702 14609 24642 23214 23424 14631 6664 1844 15729 11702 11100 19179 15200 19044 18449 17257
47113	14670 1549 14858 15284 17257
3058	5722 2349 21688 11638 11184 2349 16979 8639 9870 8639 3831 9924 3582 17257
52285	23309 16856 23424 3305 16869 14830 17587 989 17257
